CountryCode,IndicatorCode,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
MHL,NY.GDP.MKTP.CD,115347500,122824000,131738200,131398500,132934600,137666300,142745200,149870000,145969100,150624900,160318500,171567100,179855800,185468000,185172900,182997300,200716000,212701200,219330300,232092300,241722400,259538700,279667900
MHL,SE.TER.ENRR,,,15.75640965,,,,,,,,,,28.94449997,,,,,,,41.47465134,,,53.50614929
MIC,NY.GDP.MKTP.CD,5.78E+12,5.83E+12,5.97E+12,6.73E+12,7.99E+12,9.51E+12,1.13E+13,1.40E+13,1.67E+13,1.63E+13,1.99E+13,2.37E+13,2.53E+13,2.68E+13,2.77E+13,2.62E+13,2.65E+13,2.91E+13,3.09E+13,3.17E+13,3.05E+13,3.61E+13,3.82E+13
MIC,SE.TER.ENRR,13.63167,14.50463963,15.68299961,16.89670944,17.90008926,18.74778938,19.95478058,21.03652,22.24045944,23.23296928,24.69138908,26.64690971,28.09025002,29.08630943,32.17031097,33.60229111,34.34939957,34.90275955,35.47018814,36.55432892,37.89680099,39.54766083,40.68354034
MKD,NY.GDP.MKTP.CD,3772859053,3709636012,4018365768,4946296569,5682784433,6258602830,6861227018,8336475036,9909552356,9401736825,9407170389,10494626768,9745261301,10817702424,11362265294,10064519963,10672467073,11307067001,12683068033,12606338449,12363580535,13825049832,13563132057
MKD,SE.TER.ENRR,23.30654907,24.58852005,26.69094086,26.96677017,27.42465973,29.05303001,28.59338951,34.56100082,39.13935089,39.42053986,37.72055054,,39.6751709,38.57479095,38.78147125,41.06092072,,40.95705032,40.92596054,39.73989868,40.42964172,40.54917145,
MLI,NY.GDP.MKTP.CD,2961484954,3468337941,3908121310,4714071978,5454249123,6247515892,6905934219,8156468818,9838403091,10231962383,10689168011,12995112698,12442035328,13242690790,14364937128,13104764379,14026048334,15365713059,17070867578,17280250805,17465392779,19309463506,18827176532
MLI,SE.TER.ENRR,1.834040046,1.950049996,1.943809986,,,,,,4.916560173,5.447370052,5.673110008,5.120920181,6.615139961,6.125790119,5.703539848,5.280960083,3.650790453,4.164893627,4.966517925,4.734406471,,,
MLT,NY.GDP.MKTP.CD,4323339212,4355146428,4693495693,5489359281,6116591928,6407287651,6778321415,7925403778,9090376446,8696304529,9035819657,9638733344,9461826174,10550968139,11625843214,11091467514,11667976403,13489296992,15298004130,15881258056,15046136935,17743376199,17765270015
MLT,SE.TER.ENRR,21.90958977,24.99494934,24.25568962,30.0867691,26.62356949,32.20536041,31.22528076,34.6690712,33.3216095,35.7878685,36.83441925,39.4486618,42.54732895,44.03895187,44.49069977,46.94681931,48.12607956,52.8446312,55.74887085,58.53686905,62.87525177,73.02269745,
MMR,NY.GDP.MKTP.CD,6849321646,6220270632,6110632858,7754647428,9390855298,10588433069,11863016315,15591182545,23013015832,29455165595,37796052939,54118601975,58318677645,60572257122,63264892768,63045306514,60291738935,61449391917,67144726168,68697761477,78930259069,65124769602,59364362541
MMR,SE.TER.ENRR,,11.61275959,,,,,,10.91571045,,,,14.20168018,13.66327953,,,,,,20.3939209,,,,
MNA,NY.GDP.MKTP.CD,5.36E+11,5.42E+11,5.28E+11,5.78E+11,6.86E+11,8.09E+11,9.42E+11,1.15E+12,1.42E+12,1.38E+12,1.59E+12,1.64E+12,1.76E+12,1.62E+12,1.60E+12,1.44E+12,1.48E+12,1.48E+12,1.40E+12,1.41E+12,1.28E+12,1.51E+12,1.68E+12
MNA,SE.TER.ENRR,19.43840027,19.9842701,20.36120033,20.52002907,21.84860039,22.95815086,23.95233917,25.63981056,27.84930038,28.51959991,30.19578934,30.42300987,32.21617889,33.46976089,35.82946014,38.15158081,37.54159164,37.90150833,38.33230972,38.48706818,38.59582901,38.62760162,38.74282837
MNE,NY.GDP.MKTP.CD,984292969.9,1159869246,1284685051,1707710053,2073234418,2257174481,2721903149,3680711744,4545674528,4159330370,4142983898,4544429063,4087525609,4465771673,4593852089,4054728173,4376929572,4856602179,5506944403,5542053845,4769995512,5861430526,6095978868
MNE,SE.TER.ENRR,15.89976025,16.38828087,15.47437,16.20606995,18.88497925,21.47356987,25.56061935,32.69517899,40.45425034,48.99435043,52.74263,57.01697159,57.58058167,56.99510956,59.46192169,60.33504105,56.30241013,58.35802078,56.40224075,54.96417999,56.8306694,56.82814026,56.06755066
MNG,NY.GDP.MKTP.CD,1136896124,1267997934,1396555720,1595297356,1992066808,2523471602,3414055663,4234999703,5623216610,4583850368,7189482001,10409797375,12292770631,12582122604,12226514666,11619892593,11181350649,11480847740,13178094720,14206359016,13312981427,15286441740,16810883361
MNG,SE.TER.ENRR,29.18816948,33.14052963,34.65943146,36.8122406,39.71525955,43.86177826,47.45922089,47.7635994,49.97888947,53.3564682,53.49438095,56.7441597,58.99035645,60.36102295,64.29444885,68.23485565,63.44260788,61.90488052,59.99847794,63.41836929,64.54763031,64.45913696,64.31699371
MNP,NY.GDP.MKTP.CD,,,1284000000,1239000000,1210000000,1061000000,990000000,938000000,939000000,795000000,799000000,729000000,746000000,772000000,832000000,910000000,1230000000,1560000000,1301000000,1181000000,858000000,,
MNP,SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,,
MOZ,NY.GDP.MKTP.CD,5656473652,5398557896,5677013629,6303399758,7631106171,8542083074,9176896597,10450826527,12556173243,11914471513,11104649065,14381552467,16350813487,16974314296,17716091057,15950979333,11936993087,13219079498,14845400593,15390031040,14156864916,15776757420,17851491428
MOZ,SE.TER.ENRR,0.646009982,0.642130017,0.727970004,0.984969974,1.219059944,1.502300024,2.224299908,3.165199995,3.648279905,3.951499939,4.751450062,5.042039871,5.33054018,5.709350109,6.349579811,6.810039997,7.387899876,7.240449905,7.454080105,7.301475048,,,
MRT,NY.GDP.MKTP.CD,1779520862,1746063580,1777057503,2051147607,2362501023,2936019526,3919577286,4346212411,5206437121,4714595488,5628878866,6764627666,6728208836,7223071177,6592537782,6166863960,6398741856,6800138755,7473550557,8066118984,8405498736,9996240419,10375460680
MRT,SE.TER.ENRR,,3.375849962,2.991329908,3.19520998,3.245579958,2.994899988,3.398309946,3.856260061,3.975359917,4.047359943,4.601029873,5.014359951,5.456820011,5.783229828,,5.870379925,5.549109936,5.143219948,5.11879015,5.869890213,5.951250076,,
MUS,NY.GDP.MKTP.CD,4663321022,4613637222,4841310240,5816559039,6578840499,6488743120,7028810755,8150150144,9990356849,9128843109,10003670690,11518413430,11668696526,12292974008,13074130094,12007291046,12594155346,13713505998,14735695931,14436347115,11401040996,11476433604,12898307089
MUS,SE.TER.ENRR,10.62469006,16.84653091,15.66851044,16.62614059,18.09011078,21.79211044,23.72315025,24.27248955,26.29343987,30.22790909,31.86346054,36.09368896,39.95404053,41.19015121,40.33921051,38.10189819,38.97584152,40.04906845,40.53107071,42.66407013,42.78414917,43.95907974,44.38663101
MWI,NY.GDP.MKTP.CD,2537307566,2498008653,5087328438,4669789300,5058726350,5320409651,5818279739,6451210219,7743617352,9009887947,10128323011,11648142958,8773203178,8031571928,8801326169,9219474373,7909868618,8943543677,9880675786,11025371147,12056108780,12602334124,13164667627
MWI,SE.TER.ENRR,0.317640007,0.352499992,0.37481001,0.383639991,0.456959993,0.451790005,0.483770013,0.487129986,,,0.737179995,0.851849973,0.87607789,,0.863343358,0.841366708,,,1.736025453,,2.432581186,2.411386967,2.702373743
MYS,NY.GDP.MKTP.CD,93789736842,92783947368,1.01E+11,1.10E+11,1.25E+11,1.44E+11,1.63E+11,1.94E+11,2.31E+11,2.02E+11,2.55E+11,2.98E+11,3.14E+11,3.23E+11,3.38E+11,3.01E+11,3.01E+11,3.19E+11,3.59E+11,3.65E+11,3.37E+11,3.73E+11,4.06E+11
MYS,SE.TER.ENRR,27.01506042,26.42464066,28.73018074,31.47120094,30.29776001,27.68708992,28.24588013,29.85766029,33.25925827,35.23783112,36.68471146,35.6598587,36.93320847,38.23271942,38.67682648,44.86950302,46.40166855,43.66804504,45.27841568,43.19771576,42.40976715,40.91426086,40.2706604
NAC,NY.GDP.MKTP.CD,1.10E+13,1.13E+13,1.17E+13,1.24E+13,1.32E+13,1.42E+13,1.51E+13,1.59E+13,1.63E+13,1.59E+13,1.67E+13,1.74E+13,1.81E+13,1.87E+13,1.94E+13,1.98E+13,2.02E+13,2.11E+13,2.23E+13,2.31E+13,2.27E+13,2.53E+13,2.76E+13
NAC,SE.TER.ENRR,71.35986328,72.79464722,74.22489166,75.75811768,77.28385162,78.81700897,79.83791351,80.85948944,81.82598877,82.68344116,83.42649078,84.46208191,85.41854095,86.53795624,86.57668304,86.83013916,86.98187256,86.46787262,86.45507813,86.38210297,86.21102905,84.15824127,84.16980743
NAM,NY.GDP.MKTP.CD,3922231976,3557341284,3349169932,4926439275,6609206506,7248375217,8001779551,8839536894,8607431845,8938847364,11431412421,12523359441,13042053857,12043307277,12435430396,11335161230,10722018975,12895153160,13682019172,12541928103,10583748757,12446290855,12607436976
NAM,SE.TER.ENRR,,7.419250011,6.068580151,6.41174984,,7.14677,6.797790051,,9.568599701,,,,17.10416031,17.66129112,18.75383949,20.01991081,22.00239944,23.35707092,24.9616394,27.74831009,28.36824036,,
NCL,NY.GDP.MKTP.CD,3420032042,3297734886,3740056752,4915353826,5895008985,6238629462,6979155408,8819917187,9067619729,8704438061,9364350065,10351448025,9659151909,10151382877,10635035550,8738203042,8724568971,9173670000,9896402295,9475655342,9454629451,10071349707,
NCL,SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,,
NER,NY.GDP.MKTP.CD,2241753193,2448714703,2782192881,3394084731,3760443735,4383315967,4756361253,5731485046,7297600219,7352131304,7851192499,8772950783,9426912639,10224897441,10862943546,9683867927,10398861981,11185101444,12808661487,12916454871,13744174582,14915002098,13969605583
NER,SE.TER.ENRR,,,,0.809819996,0.778509974,0.93028003,0.939580023,0.888300002,1.019899964,1.23695004,1.28512001,1.333760023,1.527889967,2.084662437,2.494837284,3.215430021,3.419039965,3.632319927,4.29776001,4.11977005,4.272475719,,
NGA,NY.GDP.MKTP.CD,69448962761,74030562270,95054094655,1.05E+11,1.36E+11,1.76E+11,2.38E+11,2.78E+11,3.39E+11,2.95E+11,3.67E+11,4.14E+11,4.64E+11,5.20E+11,5.74E+11,4.93E+11,4.05E+11,3.76E+11,4.22E+11,4.75E+11,4.32E+11,4.41E+11,4.77E+11
NGA,SE.TER.ENRR,,,,9.571640015,9.824850082,10.43577003,,,,,9.600079536,10.1537199,,,,,,11.57855129,11.8107748,,,,
NIC,NY.GDP.MKTP.CD,5107329007,5323146566,5224213018,5322454926,5795568205,6321324455,6763418646,7423365275,8496948184,8298736471,8758619131,9774320144,10531980451,10982954744,11880433903,12756722238,13286066155,13785890939,13025266513,12699028890,12678162359,14145852101,15671583878
NIC,SE.TER.ENRR,,,17.72724915,,,,,,,,15.42337227,15.86412716,16.49464035,16.35543442,17.15169334,17.34163666,17.77479935,,19.30881119,17.76761436,18.68551636,19.89958191,
NLD,NY.GDP.MKTP.CD,4.17E+11,4.32E+11,4.74E+11,5.80E+11,6.58E+11,6.85E+11,7.34E+11,8.49E+11,9.52E+11,8.72E+11,8.47E+11,9.05E+11,8.39E+11,8.77E+11,8.92E+11,7.66E+11,7.84E+11,8.34E+11,9.14E+11,9.10E+11,9.10E+11,1.01E+12,9.91E+11
NLD,SE.TER.ENRR,51.4455719,52.97898102,54.25122833,54.99592972,56.77098846,58.78950119,59.82651138,60.39403915,61.01705933,61.42800903,63.70497894,75.51879883,75.81416321,,,80.16014862,79.8454895,83.20098877,83.65247345,,85.11045074,88.95426178,
NOR,NY.GDP.MKTP.CD,1.71E+11,1.74E+11,1.96E+11,2.29E+11,2.65E+11,3.10E+11,3.47E+11,4.03E+11,4.65E+11,3.88E+11,4.31E+11,5.01E+11,5.13E+11,5.26E+11,5.02E+11,3.88E+11,3.71E+11,4.02E+11,4.40E+11,4.09E+11,3.68E+11,4.90E+11,5.79E+11
NOR,SE.TER.ENRR,69.87722015,69.96308136,72.31732941,77.97058868,78.61254883,78.44503021,77.93106842,77.03736115,73.59146881,73.06745148,72.11708069,71.06141663,71.70475769,75.8635788,78.23973846,79.18282318,82.0374527,83.7353363,85.38835144,85.76338196,87.16853333,93.92430115,
NPL,NY.GDP.MKTP.CD,5494252208,6007055042,6050875807,6330473097,7273938315,8130258415,9043715356,10325618017,12545438605,12854985464,16002656434,21573872274,21703100747,22162205046,22731612827,24360801338,24524109485,28971588881,33111525183,34186180695,33433659223,36924841430,40828247302
NPL,SE.TER.ENRR,4.099199772,4.384309769,4.957900047,4.880030155,5.660920143,7.114860058,7.596560001,9.491390228,10.48176003,10.48643017,13.42798996,13.42899036,,16.14768028,15.4161396,14.87469006,11.97054005,12.11095047,13.00632954,13.92241001,13.93122959,14.38410282,13.99887466
NRU,NY.GDP.MKTP.CD,,,,,,,,,,,47562842.37,65071849.58,101055718.6,94384979.01,99149259.84,84863407.87,97541914.58,109355653.7,130995580.1,125160081.8,124685686.6,145536603.2,150922211
NRU,SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,,
NZL,NY.GDP.MKTP.CD,52622954599,53872463497,66627729311,88250885550,1.04E+11,1.15E+11,1.12E+11,1.37E+11,1.33E+11,1.21E+11,1.47E+11,1.68E+11,1.76E+11,1.91E+11,2.01E+11,1.78E+11,1.89E+11,2.07E+11,2.12E+11,2.13E+11,2.13E+11,2.56E+11,2.47E+11
NZL,SE.TER.ENRR,,,,,,,,,,,,,,80.38854218,80.71000671,82.18184662,81.86335754,81.26985931,81.25131226,77.58437347,75.73483276,79.41288757,
OED,NY.GDP.MKTP.CD,2.76E+13,2.74E+13,2.86E+13,3.20E+13,3.56E+13,3.76E+13,3.97E+13,4.34E+13,4.61E+13,4.31E+13,4.53E+13,4.87E+13,4.86E+13,4.93E+13,5.03E+13,4.74E+13,4.83E+13,5.04E+13,5.34E+13,5.39E+13,5.25E+13,5.84E+13,5.96E+13
OED,SE.TER.ENRR,50.99372864,52.69538879,54.45524979,56.30554962,57.77083969,59.37565994,60.59402847,61.5765686,62.39102173,63.74407959,65.64289856,67.09217072,68.49674225,69.84886169,70.89228058,72.05545807,73.97232819,74.82827759,75.52739716,76.4382019,77.2416687,78.64614105,78.70101929
OMN,NY.GDP.MKTP.CD,19507452536,19452000520,20142756047,21633708192,24763712874,31081991678,37215779714,42085379454,60905452536,48388363589,64993498049,77497529259,87408842653,89936020806,92699089727,78710793238,75128738622,80856697009,91505851756,88060858257,75909397659,88191977373,1.15E+11
OMN,SE.TER.ENRR,,,,14.33135986,15.15001011,17.11776924,19.23295975,20.40864944,20.44621086,21.96789932,27.85268974,31.55635071,,35.14962006,41.18186188,45.18989182,46.82350922,43.57677841,44.95402145,45.17232132,48.37543869,43.8433609,
OSS,NY.GDP.MKTP.CD,91702715004,91249698436,98381529623,1.22E+11,1.52E+11,1.84E+11,2.16E+11,2.64E+11,3.23E+11,2.77E+11,3.23E+11,3.97E+11,4.14E+11,4.32E+11,4.47E+11,3.70E+11,3.67E+11,3.99E+11,4.43E+11,4.34E+11,3.78E+11,4.56E+11,5.30E+11
OSS,SE.TER.ENRR,9.267230034,10.09160995,10.24263954,11.06449032,11.57841015,11.92350006,12.13148975,12.94452,14.19557953,15.91800976,16.33296013,17.27920914,17.97912979,18.54694939,18.86058044,19.03568077,18.88946915,19.4174099,19.62001038,20.4112606,20.84373093,21.42406082,
PAK,NY.GDP.MKTP.CD,82017743416,79484403985,79904985385,91760542940,1.08E+11,1.20E+11,1.37E+11,1.52E+11,1.70E+11,1.68E+11,1.77E+11,2.14E+11,2.24E+11,2.31E+11,2.44E+11,2.71E+11,3.14E+11,3.39E+11,3.56E+11,3.21E+11,3.00E+11,3.48E+11,3.77E+11
PAK,SE.TER.ENRR,,,,2.388380051,3.002599955,4.375400066,4.453209877,5.027880192,4.974440098,6.090469837,,7.460753918,8.49672699,8.89682579,8.926431656,8.611710548,8.478245735,8.800550461,8.392416954,11.34723473,,12.59835911,
PAN,NY.GDP.MKTP.CD,12304115000,12502013400,12994310400,13693981200,15013381700,16374393900,18141666300,21295984200,25155888600,27116635600,29440287600,34686224300,40429700000,45599900000,49921400000,54091800000,57907700000,62202700000,67294169235,69721787533,57086836942,67406738052,76522511781
PAN,SE.TER.ENRR,42.57546997,41.67972183,40.81908035,44.33375168,43.14056015,41.77030945,42.78282166,42.98003006,43.09830093,42.98873138,43.98424149,41.97253036,43.84217834,,44.9672699,47.93227005,48.72827148,,,,45.22066116,53.04459,
PER,NY.GDP.MKTP.CD,51744749133,52030158775,54777553515,58731030122,66768703498,76060606061,88643193062,1.02E+11,1.21E+11,1.21E+11,1.48E+11,1.72E+11,1.93E+11,2.01E+11,2.01E+11,1.90E+11,1.92E+11,2.11E+11,2.23E+11,2.28E+11,2.02E+11,2.24E+11,2.43E+11
PER,SE.TER.ENRR,33.33261871,29.83036995,30.15719032,30.22619057,32.07260132,32.37421036,33.82546997,,,,,,,,,,73.33019257,71.24655151,,,,,
PHL,NY.GDP.MKTP.CD,83669788255,78921234458,84307346432,87039092439,95002000250,1.07E+11,1.28E+11,1.56E+11,1.82E+11,1.76E+11,2.08E+11,2.34E+11,2.62E+11,2.84E+11,2.97E+11,3.06E+11,3.19E+11,3.28E+11,3.47E+11,3.77E+11,3.62E+11,3.94E+11,4.04E+11
PHL,SE.TER.ENRR,,30.46578979,30.67262077,29.875,29.35166931,28.59424019,28.83638,,29.07146072,28.19305038,29.40960503,30.82619476,31.30851173,33.79042816,35.95505905,38.10377502,40.48574829,35.40542603,29.42863846,31.23676491,32.84725571,34.8905983,
PLW,NY.GDP.MKTP.CD,146297500,156907900,163184900,153963200,165186200,190452900,192382400,198897700,198283900,187522800,185943000,196911100,212397800,221117200,241669800,280457700,298300000,285600000,284900000,278900000,251900000,217800000,
PLW,SE.TER.ENRR,45.88777924,36.33610916,36.41836166,,,,,,,,,,,67.26422119,,,,,,,,,
PNG,NY.GDP.MKTP.CD,3521339699,3081024212,2999511040,3536411824,3927157867,4865892972,8354911622,9545029481,11670891360,11619455043,14250785801,17985138450,21295165201,21261338065,23210823987,21723439626,20758874953,22742696408,24109780113,24751069238,23848442440,26311656000,30633444295
PNG,SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,,
POL,NY.GDP.MKTP.CD,1.72E+11,1.91E+11,1.99E+11,2.18E+11,2.55E+11,3.06E+11,3.45E+11,4.29E+11,5.34E+11,4.40E+11,4.76E+11,5.24E+11,4.95E+11,5.16E+11,5.39E+11,4.77E+11,4.70E+11,5.25E+11,5.89E+11,5.96E+11,5.99E+11,6.79E+11,6.88E+11
POL,SE.TER.ENRR,50.4036293,56.34569168,59.53614044,60.62147141,61.74369812,63.77914047,65.09007263,66.94246674,70.29463196,72.67935944,76.55712128,75.80210114,75.03829193,73.31726837,70.2389679,69.37319946,69.85037994,70.61746216,71.02174377,70.90650177,70.97303772,70.9335022,
PRE,NY.GDP.MKTP.CD,2.79E+11,2.66E+11,3.06E+11,3.32E+11,4.14E+11,5.17E+11,6.53E+11,7.90E+11,9.86E+11,9.02E+11,1.06E+12,1.24E+12,1.34E+12,1.47E+12,1.56E+12,1.33E+12,1.22E+12,1.29E+12,1.35E+12,1.42E+12,1.31E+12,1.43E+12,1.61E+12
PRE,SE.TER.ENRR,4.012090206,4.38383007,4.755670071,5.144040108,5.42745018,5.77809,5.992889881,6.134679794,6.449289799,6.734000206,7.024730206,7.350749969,7.759829998,8.127920151,8.332070351,8.42125988,8.480660439,8.545809746,8.630459785,8.60725975,8.938309669,8.776049614,
PRI,NY.GDP.MKTP.CD,61701800000,69208400000,71623500000,74827400000,80322313000,83914521300,87276164400,89524131600,93639300000,96385600000,98381300000,1.00E+11,1.02E+11,1.02E+11,1.02E+11,1.03E+11,1.04E+11,1.03E+11,1.01E+11,1.05E+11,1.03E+11,1.06E+11,1.13E+11
PRI,SE.TER.ENRR,,,,,,,,78.94583893,84.60279846,86.55806732,90.4852829,90.80686951,91.74918365,92.37677765,94.02078247,98.27303314,99.67796326,,102.1524734,,,,
PRK,NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,
PRK,SE.TER.ENRR,,,,,,,,,,30.57501984,,30.03655052,,,,28.02356911,,,27.20903969,,,,
PRT,NY.GDP.MKTP.CD,1.19E+11,1.22E+11,1.35E+11,1.65E+11,1.89E+11,1.97E+11,2.09E+11,2.40E+11,2.63E+11,2.45E+11,2.38E+11,2.45E+11,2.16E+11,2.26E+11,2.30E+11,1.99E+11,2.06E+11,2.21E+11,2.42E+11,2.40E+11,2.29E+11,2.54E+11,2.52E+11
PRT,SE.TER.ENRR,,,,,,,,,,,,,,,,61.85820007,63.26557159,64.16982269,65.02790833,65.93405151,67.79801941,71.8742981,
PRY,NY.GDP.MKTP.CD,8855705140,8495806432,7196260657,7691367471,9624440836,10737500188,13429430050,17856393235,24615267617,22355151178,27129301048,33737033607,33296438409,38651334593,40377987315,36211372646,36089550672,38997129809,40225448651,37925338460,35432177936,39950899733,41722295362
PRY,SE.TER.ENRR,17.20842934,19.31450081,28.35104942,26.99925995,27.23759079,27.92188072,,31.27533913,37.12458038,40.00434113,37.78504944,,,,,,,,,,,,
PSE,NY.GDP.MKTP.CD,4313600000,4003700000,3555800000,3968000000,4603100000,5125700000,5348300000,5815700000,7310400000,8085700000,9681500000,11186100000,12208400000,13515500000,13989700000,13972400000,15405400000,16128000000,16276600000,17133500000,15531700000,18109000000,19111900000
PSE,SE.TER.ENRR,23.69452095,25.85061073,27.61252022,31.41159058,35.43635941,38.78620148,40.62960052,44.14709854,45.38840103,44.16973877,45.9478302,48.40832138,47.87471008,45.94540024,45.43148041,46.58375168,45.7105217,45.6631012,46.4495697,45.3549118,44.84114075,43.51065063,44.98463821
PSS,NY.GDP.MKTP.CD,3435656384,3389381092,3558832752,4239178866,4877982920,5419134369,5688864951,6273728182,6704438240,6031359070,6634286339,7736812460,8198532205,8523915458,9263444824,9054327014,9504027365,10256678900,10760671502,10739835369,9531900179,9475964549,10226024920
PSS,SE.TER.ENRR,8.461489677,8.534130096,8.860650063,9.077619553,9.103130341,9.112409592,10.21802998,11.29883003,12.34395981,13.38348961,14.37500954,15.35299015,16.28878021,17.18362999,18.01338005,18.7965107,19.55537987,20.27325058,21.00264931,21.59832954,21.64126015,,
PST,NY.GDP.MKTP.CD,2.64E+13,2.61E+13,2.73E+13,3.06E+13,3.40E+13,3.57E+13,3.76E+13,4.10E+13,4.35E+13,4.09E+13,4.27E+13,4.58E+13,4.58E+13,4.62E+13,4.71E+13,4.46E+13,4.56E+13,4.75E+13,5.04E+13,5.09E+13,4.97E+13,5.51E+13,5.60E+13
PST,SE.TER.ENRR,58.92136002,60.74794006,62.80870056,64.85890961,66.86798859,68.67153931,70.33476257,71.67436981,72.69519043,73.76524353,74.65988922,75.79786682,76.38381958,76.80180359,77.35346985,77.59281921,78.02307892,78.20713043,78.48943329,79.40969086,79.98339081,80.69602203,80.81694794
PYF,NY.GDP.MKTP.CD,3599845482,3573808551,3965405557,4927780605,5564109988,5705052111,5877997997,6631156411,7136741398,6584557942,6086644791,6203940049,5692858094,6031827089,6151996535,5325846342,5497036487,5833352684,6135116261,6022276207,5731835679,6080359305,
PYF,SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,,
QAT,NY.GDP.MKTP.CD,17759890110,17538461538,19363736264,23533791209,31734065934,44530494505,60882142857,79712087912,1.15E+11,97798351648,1.25E+11,1.68E+11,1.87E+11,1.99E+11,2.06E+11,1.62E+11,1.52E+11,1.61E+11,1.83E+11,1.76E+11,1.44E+11,1.80E+11,2.37E+11
QAT,SE.TER.ENRR,,18.68746948,17.28735924,15.75123024,16.89159966,14.72422981,12.83553982,11.81966972,11.34216022,10.16549015,9.642729759,12.60085964,12.28668976,14.8707304,17.30636024,15.93398952,14.81636047,16.77743912,17.44582939,21.09313965,23.76491928,31.28140068,35.08549118
ROU,NY.GDP.MKTP.CD,37253738081,40395114265,46065502703,57806382692,74973660681,98454374488,1.22E+11,1.75E+11,2.14E+11,1.74E+11,1.70E+11,1.93E+11,1.79E+11,1.90E+11,2.00E+11,1.78E+11,1.85E+11,2.10E+11,2.43E+11,2.51E+11,2.51E+11,2.85E+11,3.01E+11
ROU,SE.TER.ENRR,23.28701019,28.05443001,33.70169067,38.90639877,41.79973984,45.46372986,54.13893127,60.2831192,73.44706726,81.53314972,75.22902679,66.78658295,54.95349121,51.38261032,51.0953598,49.35689926,49.91131973,50.51081848,51.99435043,52.43938065,53.47879028,55.26560974,
RUS,NY.GDP.MKTP.CD,2.60E+11,3.07E+11,3.45E+11,4.30E+11,5.91E+11,7.64E+11,9.90E+11,1.30E+12,1.66E+12,1.22E+12,1.52E+12,2.05E+12,2.21E+12,2.29E+12,2.06E+12,1.36E+12,1.28E+12,1.57E+12,1.66E+12,1.69E+12,1.49E+12,1.84E+12,2.24E+12
RUS,SE.TER.ENRR,55.17301941,60.17995834,64.74115753,68.69674683,69.5147934,71.95123291,73.14864349,75.87753296,77.25332642,77.5504303,,79.72863007,79.99227905,82.04530334,83.77397156,85.2701416,84.91388702,82.772789,83.6627121,83.32849121,,,
RWA,NY.GDP.MKTP.CD,2068762707,1966548410,1965932546,2138185328,2376464520,2933765825,3319711249,4070391531,5179804291,5674428928,6124693374,6884907733,7654782979,7820052084,8239042500,8543869360,8695318854,9252833678,9636510839,10346675636,10172925172,11055281971,13312796765
RWA,SE.TER.ENRR,1.163619995,1.528130054,1.826310039,2.22536993,2.607630014,2.752370119,3.572319984,3.872600079,4.225150108,5.164669991,5.881239891,6.907000065,6.692510128,7.149209976,7.106520176,7.255529881,7.289710045,7.059080124,6.491630077,6.058100224,7.24450016,6.996964455,7.026850224
SAS,NY.GDP.MKTP.CD,6.30E+11,6.46E+11,6.77E+11,7.91E+11,9.17E+11,1.05E+12,1.20E+12,1.50E+12,1.53E+12,1.68E+12,2.06E+12,2.28E+12,2.30E+12,2.36E+12,2.59E+12,2.70E+12,3.01E+12,3.43E+12,3.53E+12,3.66E+12,3.49E+12,4.06E+12,4.36E+12
SAS,SE.TER.ENRR,8.062159538,8.316240311,8.661000252,8.997130394,9.265460014,9.312060356,10.00652027,11.35486984,12.85620022,13.88451004,15.44620991,19.16559982,20.38666916,20.10339928,21.23648071,22.29655075,22.42849922,22.90862083,23.50827026,24.53358078,25.02907944,26.36730003,27.2942009
SAU,NY.GDP.MKTP.CD,1.90E+11,1.84E+11,1.90E+11,2.16E+11,2.59E+11,3.28E+11,3.77E+11,4.16E+11,5.20E+11,4.29E+11,5.28E+11,6.77E+11,7.42E+11,7.54E+11,7.67E+11,6.69E+11,6.66E+11,7.15E+11,8.47E+11,8.39E+11,7.34E+11,8.69E+11,1.11E+12
SAU,SE.TER.ENRR,17.97485924,19.77021027,21.1851902,26.1267395,29.49749947,31.1733799,29.87060928,29.25811958,29.21759033,29.67925072,34.44240952,39.10713959,46.95090103,53.36439896,59.34320831,60.64244843,65.87300873,69.60610962,,,,,
SDN,NY.GDP.MKTP.CD,12257299147,15716361539,18137126092,21355295732,26646007251,35182707174,45263824686,59440139775,64833088568,58315346841,74151157012,78402841445,63196236489,66027147865,76818773785,84984672416,1.03E+11,1.30E+11,32333780383,32338079165,27034593750,34229513775,51662241775
SDN,SE.TER.ENRR,6.414959908,7.834000111,8.773099899,8.125510216,9.838709831,11.05383015,12.48472023,12.2144804,13.59375954,14.05902004,14.54658031,14.58837032,15.25778961,17.54136086,17.08864021,17.2059803,,,,,,,
